<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ABC,20170627,46.00,49.50,45.50,49.50,137950,46.00,49.50,45.50,49.50,0,0,0
ABC,20170626,41.00,46.00,41.00,45.90,47640,41.00,46.00,41.00,45.90,0,0,0
ABC,20170623,43.50,46.10,40.10,42.00,9700,43.50,46.10,40.10,42.00,0,0,0
ABC,20170622,40.00,45.00,35.00,41.00,27000,40.00,45.00,35.00,41.00,27700,0,0
ABC,20170609,40.00,40.00,40.00,40.00,100,40.00,40.00,40.00,40.00,0,0,0
ABC,20170608,38.50,38.50,38.50,38.50,100,38.50,38.50,38.50,38.50,0,0,0
ABC,20170606,34.50,34.50,34.50,34.50,300,34.50,34.50,34.50,34.50,0,0,0
ABC,20170531,33.40,33.50,33.20,33.20,900,33.40,33.50,33.20,33.20,0,0,0
ABC,20170525,33.50,33.60,33.50,33.60,1500,33.50,33.60,33.50,33.60,0,0,0
ABC,20170519,34.80,34.80,34.80,34.80,100,34.80,34.80,34.80,34.80,0,0,0
ABC,20170517,30.50,30.50,30.50,30.50,100,30.50,30.50,30.50,30.50,0,0,0
ABC,20170515,30.00,30.00,30.00,30.00,2000,30.00,30.00,30.00,30.00,0,0,0
ABC,20170512,30.10,30.10,30.10,30.10,400,30.10,30.10,30.10,30.10,0,0,0
ABC,20170510,30.00,36.80,30.00,36.80,1200,30.00,36.80,30.00,36.80,0,0,0
ABC,20170509,32.80,32.80,32.80,32.80,100,32.80,32.80,32.80,32.80,0,0,0
ABC,20170508,31.00,31.00,31.00,31.00,100,31.00,31.00,31.00,31.00,0,0,0
ABC,20170505,30.00,31.60,30.00,31.60,1100,30.00,31.60,30.00,31.60,0,0,0
ABC,20170504,31.80,31.80,31.80,31.80,100,31.80,31.80,31.80,31.80,0,0,0
ABC,20170503,26.70,29.90,26.70,29.90,3800,26.70,29.90,26.70,29.90,0,0,0
ABC,20170428,25.50,26.10,25.50,26.10,7500,25.50,26.10,25.50,26.10,0,0,0
ABC,20170425,30.00,30.00,30.00,30.00,4000,30.00,30.00,30.00,30.00,0,0,0
ABC,20170424,30.20,30.20,30.00,30.00,2010,30.20,30.20,30.00,30.00,0,0,0
ABC,20170420,32.20,32.20,32.00,32.00,1500,32.20,32.20,32.00,32.00,0,0,0
ABC,20170419,32.20,33.00,32.00,33.00,3200,32.20,33.00,32.00,33.00,0,0,0
ABC,20170417,33.20,33.20,31.00,31.00,700,33.20,33.20,31.00,31.00,0,0,0
ABC,20170411,34.00,34.00,33.10,33.10,2000,34.00,34.00,33.10,33.10,0,0,0
ABC,20170410,34.00,34.00,34.00,34.00,10,34.00,34.00,34.00,34.00,0,0,0
ABC,20170407,34.10,34.10,34.00,34.00,1900,34.10,34.10,34.00,34.00,0,0,0
ABC,20170404,33.50,33.50,33.40,33.40,1000,33.50,33.50,33.40,33.40,0,0,0
ABC,20170403,34.00,34.00,34.00,34.00,1100,34.00,34.00,34.00,34.00,0,0,0
ABC,20170331,33.30,33.30,33.20,33.20,500,33.30,33.30,33.20,33.20,0,0,0
ABC,20170330,33.20,33.20,33.10,33.10,1000,33.20,33.20,33.10,33.10,0,0,0
ABC,20170329,34.50,34.50,34.50,34.50,200,34.50,34.50,34.50,34.50,0,0,0
ABC,20170328,34.50,34.50,34.50,34.50,500,34.50,34.50,34.50,34.50,0,0,0
ABC,20170327,34.00,34.00,34.00,34.00,10,34.00,34.00,34.00,34.00,0,0,0
ABC,20170321,34.00,34.00,34.00,34.00,200,34.00,34.00,34.00,34.00,0,0,0
ABC,20170320,34.50,34.50,34.50,34.50,2000,34.50,34.50,34.50,34.50,0,0,0
ABC,20170317,38.50,38.50,36.00,36.00,8400,38.50,38.50,36.00,36.00,0,0,0
ABC,20170314,33.50,34.00,33.50,34.00,7350,33.50,34.00,33.50,34.00,0,0,0
ABC,20170313,38.90,39.70,38.90,39.00,1900,38.90,39.70,38.90,39.00,0,0,0
ABC,20170309,34.00,34.90,34.00,34.90,3000,34.00,34.90,34.00,34.90,0,0,0
ABC,20170308,35.00,35.00,33.90,33.90,7300,35.00,35.00,33.90,33.90,0,0,0
ABC,20170306,35.00,35.10,35.00,35.00,21500,35.00,35.10,35.00,35.00,27700,0,0
ABC,20170301,35.00,35.00,35.00,35.00,1100,35.00,35.00,35.00,35.00,0,0,0
ABC,20170228,35.00,35.00,35.00,35.00,100,35.00,35.00,35.00,35.00,0,0,0
ABC,20170227,37.00,37.00,37.00,37.00,50,37.00,37.00,37.00,37.00,0,0,0
ABC,20170220,37.00,37.00,37.00,37.00,100,37.00,37.00,37.00,37.00,0,0,0
ABC,20170215,37.00,37.00,37.00,37.00,7000,37.00,37.00,37.00,37.00,0,0,0
ABC,20170214,37.00,37.50,37.00,37.50,3000,37.00,37.50,37.00,37.50,0,0,0
ABC,20170206,35.00,35.00,35.00,35.00,3800,35.00,35.00,35.00,35.00,0,0,0
ABC,20170111,37.10,37.10,37.10,37.10,3900,37.10,37.10,37.10,37.10,0,0,0
ABC,20161229,41.80,41.80,41.80,41.80,1800,41.80,41.80,41.80,41.80,0,0,0
ABC,20161228,37.00,37.00,37.00,37.00,2000,37.00,37.00,37.00,37.00,0,0,0
ABC,20161227,37.00,37.00,37.00,37.00,4900,37.00,37.00,37.00,37.00,0,0,0
ABC,20161226,37.20,37.20,37.20,37.20,1500,37.20,37.20,37.20,37.20,0,0,0
ABC,20161223,37.10,37.10,37.00,37.00,11500,37.10,37.10,37.00,37.00,0,0,0
ABC,20161220,40.00,40.00,39.80,39.80,6500,40.00,40.00,39.80,39.80,0,0,0
ABC,20161219,37.00,39.90,37.00,39.90,2700,37.00,39.90,37.00,39.90,0,0,0
ABC,20161216,37.00,37.00,37.00,37.00,1000,37.00,37.00,37.00,37.00,0,0,0
ABC,20161215,35.00,35.00,34.50,34.50,3000,35.00,35.00,34.50,34.50,0,0,0
ABC,20161214,35.00,35.00,35.00,35.00,4000,35.00,35.00,35.00,35.00,0,0,0
ABC,20161212,35.10,35.10,35.10,35.10,4000,35.10,35.10,35.10,35.10,0,0,0
ABC,20161209,35.10,35.10,35.10,35.10,800,35.10,35.10,35.10,35.10,0,0,0
ABC,20161208,35.00,35.00,35.00,35.00,1200,35.00,35.00,35.00,35.00,0,0,0
ABC,20161207,35.00,35.00,35.00,35.00,1000,35.00,35.00,35.00,35.00,0,0,0
ABC,20161205,36.00,36.00,36.00,36.00,7900,36.00,36.00,36.00,36.00,0,0,0
ABC,20161202,38.00,38.00,38.00,38.00,100,38.00,38.00,38.00,38.00,0,0,0
ABC,20161201,36.00,36.00,36.00,36.00,4000,36.00,36.00,36.00,36.00,0,0,0
ABC,20161130,35.00,35.00,35.00,35.00,1200,35.00,35.00,35.00,35.00,0,0,0
ABC,20161128,35.00,35.00,35.00,35.00,900,35.00,35.00,35.00,35.00,0,0,0
ABC,20161125,35.00,35.00,35.00,35.00,2400,35.00,35.00,35.00,35.00,0,0,0
ABC,20161123,35.00,36.00,35.00,36.00,6100,35.00,36.00,35.00,36.00,0,0,0
ABC,20161122,38.90,38.90,38.90,38.90,100,38.90,38.90,38.90,38.90,0,0,0
ABC,20161118,34.00,35.00,34.00,35.00,2500,34.00,35.00,34.00,35.00,0,0,0
ABC,20161117,35.00,35.00,34.00,34.00,23200,35.00,35.00,34.00,34.00,0,500,0
ABC,20161114,35.00,35.00,34.00,34.00,18500,35.00,35.00,34.00,34.00,0,0,0
ABC,20161111,36.00,36.00,35.00,35.00,10800,36.00,36.00,35.00,35.00,0,0,0
ABC,20161110,35.00,35.00,35.00,35.00,500,35.00,35.00,35.00,35.00,0,0,0
ABC,20161109,39.10,39.10,39.10,39.10,100,39.10,39.10,39.10,39.10,0,0,0
ABC,20161108,34.00,34.00,34.00,34.00,100,34.00,34.00,34.00,34.00,0,0,0
ABC,20161104,34.50,39.10,34.50,39.10,200,34.50,39.10,34.50,39.10,0,100,0
ABC,20161103,34.00,34.00,34.00,34.00,200,34.00,34.00,34.00,34.00,0,0,0
ABC,20161102,33.80,33.80,33.80,33.80,100,33.80,33.80,33.80,33.80,0,0,0
ABC,20161101,33.50,33.50,33.50,33.50,1700,33.50,33.50,33.50,33.50,0,0,0
ABC,20161031,33.00,33.00,33.00,33.00,2000,33.00,33.00,33.00,33.00,0,0,0
ABC,20161028,33.00,33.00,33.00,33.00,100,33.00,33.00,33.00,33.00,0,0,0
ABC,20161027,32.50,33.00,32.50,33.00,2000,32.50,33.00,32.50,33.00,0,0,0
ABC,20161026,32.00,32.00,32.00,32.00,2000,32.00,32.00,32.00,32.00,0,0,0
ABC,20161024,31.60,34.00,31.60,34.00,400,31.60,34.00,31.60,34.00,0,0,0
ABC,20161021,31.50,31.70,31.50,31.70,1000,31.50,31.70,31.50,31.70,0,500,0
ABC,20161020,31.50,31.50,31.50,31.50,1000,31.50,31.50,31.50,31.50,0,500,0
ABC,20161019,31.50,31.50,31.50,31.50,2500,31.50,31.50,31.50,31.50,0,0,0
ABC,20161018,30.50,31.00,30.50,31.00,2000,30.50,31.00,30.50,31.00,0,700,0
ABC,20161017,30.50,30.50,30.50,30.50,500,30.50,30.50,30.50,30.50,0,500,0
ABC,20161014,31.30,31.30,31.30,31.30,500,31.30,31.30,31.30,31.30,0,0,0
ABC,20161013,31.00,31.00,31.00,31.00,500,31.00,31.00,31.00,31.00,0,0,0
ABC,20161012,31.00,31.00,30.80,30.80,5000,31.00,31.00,30.80,30.80,0,600,0
ABC,20161011,30.90,30.90,30.60,30.60,4700,30.90,30.90,30.60,30.60,0,0,0
ABC,20161010,30.90,30.90,30.90,30.90,1000,30.90,30.90,30.90,30.90,0,0,0
ABC,20161007,31.50,31.50,31.50,31.50,100,31.50,31.50,31.50,31.50,0,0,0
ABC,20161006,30.50,31.50,30.50,31.50,200,30.50,31.50,30.50,31.50,0,100,0
ABC,20161005,31.00,31.00,31.00,31.00,1200,31.00,31.00,31.00,31.00,0,100,0
ABC,20161004,31.00,31.00,31.00,31.00,2000,31.00,31.00,31.00,31.00,0,500,0
ABC,20160928,33.00,33.00,33.00,33.00,100,33.00,33.00,33.00,33.00,0,0,0
ABC,20160927,31.50,31.50,31.50,31.50,500,31.50,31.50,31.50,31.50,0,500,0
ABC,20160926,32.00,32.00,32.00,32.00,600,32.00,32.00,32.00,32.00,0,500,0
ABC,20160922,32.00,32.00,32.00,32.00,500,32.00,32.00,32.00,32.00,0,500,0
ABC,20160921,32.50,32.50,32.50,32.50,500,32.50,32.50,32.50,32.50,0,500,0
ABC,20160920,32.50,32.50,32.00,32.00,1800,32.50,32.50,32.00,32.00,0,100,0
ABC,20160919,33.50,33.50,33.00,33.50,4100,33.50,33.50,33.00,33.50,0,0,0
ABC,20160916,34.00,34.00,34.00,34.00,100,34.00,34.00,34.00,34.00,0,0,0
ABC,20160915,33.00,33.00,33.00,33.00,100,33.00,33.00,33.00,33.00,0,100,0
ABC,20160914,33.50,33.50,33.50,33.50,500,33.50,33.50,33.50,33.50,0,500,0
ABC,20160913,34.00,34.00,34.00,34.00,1000,34.00,34.00,34.00,34.00,0,0,0
ABC,20160912,33.20,33.80,33.20,33.80,5000,33.20,33.80,33.20,33.80,0,0,0
ABC,20160909,33.80,33.80,33.80,33.80,5000,33.80,33.80,33.80,33.80,0,0,0
ABC,20160908,33.10,33.50,33.10,33.50,8800,33.10,33.50,33.10,33.50,0,0,0
ABC,20160907,33.50,33.50,33.50,33.50,500,33.50,33.50,33.50,33.50,0,500,0
ABC,20160906,33.80,33.80,33.80,33.80,9000,33.80,33.80,33.80,33.80,0,0,0
ABC,20160905,34.50,34.50,34.00,34.50,3100,34.50,34.50,34.00,34.50,0,1100,0
ABC,20160901,34.60,34.60,34.60,34.60,100,34.60,34.60,34.60,34.60,0,0,0
ABC,20160831,34.50,34.50,34.40,34.50,1100,34.50,34.50,34.40,34.50,0,0,0
ABC,20160830,34.00,34.50,33.00,34.50,10210,34.00,34.50,33.00,34.50,0,600,0
ABC,20160829,34.80,34.80,34.80,34.80,1100,34.80,34.80,34.80,34.80,0,0,0
ABC,20160826,34.00,34.70,33.70,34.70,11400,34.00,34.70,33.70,34.70,0,300,0
ABC,20160825,34.60,34.90,34.40,34.90,4100,34.60,34.90,34.40,34.90,0,0,0
ABC,20160824,34.80,35.00,34.80,35.00,16000,34.80,35.00,34.80,35.00,0,0,0
ABC,20160823,36.00,36.00,34.70,34.80,5000,36.00,36.00,34.70,34.80,0,0,0
ABC,20160822,38.00,38.00,36.00,36.00,13400,38.00,38.00,36.00,36.00,0,0,0
ABC,20160819,39.30,39.30,37.50,37.50,23700,39.30,39.30,37.50,37.50,0,0,0
ABC,20160818,39.90,39.90,36.30,39.70,25400,39.90,39.90,36.30,39.70,0,0,0
