<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
MCV,20090131.0,3.9,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090132.0,5.85,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090133.0,6.825,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090134.0,7.3125,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090135.0,7.55625,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090136.0,7.678125,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090137.0,7.7390625,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090138.0,7.76953125,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090139.0,7.784765625,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090140.0,7.7923828125,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090141.0,7.79619140625,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090142.0,7.79809570312,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090143.0,7.79904785156,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090144.0,7.79952392578,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090145.0,7.79976196289,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090146.0,7.79988098145,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090147.0,7.79994049072,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090148.0,7.79997024536,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090149.0,7.79998512268,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090150.0,7.79999256134,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090151.0,7.79999628067,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090152.0,7.79999814034,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCV,20090153.0,7.79999907017,3.94,3.86,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
