<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
BCI,20090131.0,4.84,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090132.0,7.26,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090133.0,8.47,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090134.0,9.075,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090135.0,9.3775,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090136.0,9.52875,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090137.0,9.604375,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090138.0,9.6421875,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090139.0,9.66109375,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090140.0,9.670546875,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090141.0,9.6752734375,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090142.0,9.67763671875,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090143.0,9.67881835938,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090144.0,9.67940917969,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090145.0,9.67970458984,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090146.0,9.67985229492,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090147.0,9.67992614746,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090148.0,9.67996307373,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090149.0,9.67998153687,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090150.0,9.67999076843,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090151.0,9.67999538422,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090152.0,9.67999769211,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090153.0,9.67999884605,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090154.0,9.67999942303,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090155.0,9.67999971151,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090156.0,9.67999985576,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090157.0,9.67999992788,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090158.0,9.67999996394,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090159.0,9.67999998197,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090160.0,9.67999999098,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090161.0,9.67999999549,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090162.0,9.67999999775,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090163.0,9.67999999887,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090164.0,9.67999999944,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090165.0,9.67999999972,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090166.0,9.67999999986,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090167.0,9.67999999993,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCI,20090168.0,9.67999999996,5.6,4.84,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
