<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
LUT,20090131.0,3.11,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090132.0,4.665,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090133.0,5.4425,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090134.0,5.83125,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090135.0,6.025625,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090136.0,6.1228125,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090137.0,6.17140625,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090138.0,6.195703125,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090139.0,6.2078515625,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090140.0,6.21392578125,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090141.0,6.21696289063,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090142.0,6.21848144531,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090143.0,6.21924072266,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090144.0,6.21962036133,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090145.0,6.21981018066,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090146.0,6.21990509033,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090147.0,6.21995254517,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090148.0,6.21997627258,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090149.0,6.21998813629,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090150.0,6.21999406815,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090151.0,6.21999703407,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090152.0,6.21999851704,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090153.0,6.21999925852,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,20090154.0,6.21999962926,3.11,2.895,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
