<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TDN,20090131.0,1.695,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090132.0,2.5425,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090133.0,2.96625,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090134.0,3.178125,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090135.0,3.2840625,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090136.0,3.33703125,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090137.0,3.363515625,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090138.0,3.3767578125,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090139.0,3.38337890625,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090140.0,3.38668945313,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090141.0,3.38834472656,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090142.0,3.38917236328,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090143.0,3.38958618164,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090144.0,3.38979309082,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090145.0,3.38989654541,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090146.0,3.38994827271,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090147.0,3.38997413635,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090148.0,3.38998706818,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090149.0,3.38999353409,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDN,20090150.0,3.38999676704,1.695,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
