<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
FMC,20090131.0,1.095,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090132.0,1.6425,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090133.0,1.91625,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090134.0,2.053125,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090135.0,2.1215625,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090136.0,2.15578125,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090137.0,2.172890625,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090138.0,2.1814453125,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090139.0,2.18572265625,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090140.0,2.18786132812,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090141.0,2.18893066406,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090142.0,2.18946533203,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090143.0,2.18973266602,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090144.0,2.18986633301,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090145.0,2.1899331665,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090146.0,2.18996658325,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090147.0,2.18998329163,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090148.0,2.18999164581,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090149.0,2.18999582291,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090150.0,2.18999791145,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090151.0,2.18999895573,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMC,20090152.0,2.18999947786,1.115,1.095,1.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
