<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SVI,20100131.0,3.535,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100132.0,5.3025,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100133.0,6.18625,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100134.0,6.628125,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100135.0,6.8490625,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100136.0,6.95953125,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100137.0,7.014765625,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100138.0,7.0423828125,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100139.0,7.05619140625,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100140.0,7.06309570313,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100141.0,7.06654785156,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100142.0,7.06827392578,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100143.0,7.06913696289,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100144.0,7.06956848145,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100145.0,7.06978424072,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100146.0,7.06989212036,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100147.0,7.06994606018,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100148.0,7.06997303009,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100149.0,7.06998651505,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100150.0,7.06999325752,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100151.0,7.06999662876,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100152.0,7.06999831438,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100153.0,7.06999915719,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100154.0,7.0699995786,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100155.0,7.0699997893,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVI,20100156.0,7.06999989465,3.535,3.535,3.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
