<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TCR,20100131.0,2.405,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100132.0,3.6075,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100133.0,4.20875,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100134.0,4.509375,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100135.0,4.6596875,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100136.0,4.73484375,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100137.0,4.772421875,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100138.0,4.7912109375,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100139.0,4.80060546875,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100140.0,4.80530273437,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100141.0,4.80765136719,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100142.0,4.80882568359,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100143.0,4.8094128418,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100144.0,4.8097064209,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100145.0,4.80985321045,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100146.0,4.80992660522,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100147.0,4.80996330261,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100148.0,4.80998165131,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100149.0,4.80999082565,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100150.0,4.80999541283,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100151.0,4.80999770641,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100152.0,4.80999885321,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100153.0,4.8099994266,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100154.0,4.8099997133,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100155.0,4.80999985665,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100156.0,4.80999992833,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100157.0,4.80999996416,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100158.0,4.80999998208,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100159.0,4.80999999104,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100160.0,4.80999999552,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100161.0,4.80999999776,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100162.0,4.80999999888,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100163.0,4.80999999944,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100164.0,4.80999999972,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100165.0,4.80999999986,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100166.0,4.80999999993,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100167.0,4.80999999997,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100168.0,4.80999999998,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100169.0,4.80999999999,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100170.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100171.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100172.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100173.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100174.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100175.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100176.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100177.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100178.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100179.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100180.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100181.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100182.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100183.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100184.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100185.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100186.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100187.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100188.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100189.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100190.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100191.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100192.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100193.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCR,20100194.0,4.81,2.435,2.375,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
