<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
PLC,20100131.0,3.98,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100132.0,5.97,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100133.0,6.965,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100134.0,7.4625,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100135.0,7.71125,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100136.0,7.835625,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100137.0,7.8978125,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100138.0,7.92890625,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100139.0,7.944453125,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100140.0,7.9522265625,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100141.0,7.95611328125,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100142.0,7.95805664062,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100143.0,7.95902832031,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100144.0,7.95951416016,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100145.0,7.95975708008,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100146.0,7.95987854004,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100147.0,7.95993927002,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLC,20100148.0,7.95996963501,4.035,3.925,4.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
