<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SCC,20100131.0,10.595,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100132.0,15.8925,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100133.0,18.54125,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100134.0,19.865625,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100135.0,20.5278125,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100136.0,20.85890625,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100137.0,21.024453125,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100138.0,21.1072265625,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100139.0,21.1486132813,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100140.0,21.1693066406,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100141.0,21.1796533203,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100142.0,21.1848266602,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100143.0,21.1874133301,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100144.0,21.188706665,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100145.0,21.1893533325,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100146.0,21.1896766663,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100147.0,21.1898383331,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100148.0,21.1899191666,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100149.0,21.1899595833,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100150.0,21.1899797916,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100151.0,21.1899898958,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100152.0,21.1899949479,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100153.0,21.189997474,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCC,20100154.0,21.189998737,10.595,10.595,10.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
