<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VRC,20100131.0,12.11,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100132.0,18.165,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100133.0,21.1925,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100134.0,22.70625,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100135.0,23.463125,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100136.0,23.8415625,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100137.0,24.03078125,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100138.0,24.125390625,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100139.0,24.1726953125,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100140.0,24.1963476562,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100141.0,24.2081738281,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100142.0,24.2140869141,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100143.0,24.217043457,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100144.0,24.2185217285,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100145.0,24.2192608643,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100146.0,24.2196304321,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100147.0,24.2198152161,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100148.0,24.219907608,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100149.0,24.219953804,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100150.0,24.219976902,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100151.0,24.219988451,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100152.0,24.2199942255,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100153.0,24.2199971128,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100154.0,24.2199985564,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100155.0,24.2199992782,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100156.0,24.2199996391,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100157.0,24.2199998195,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100158.0,24.2199999098,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100159.0,24.2199999549,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100160.0,24.2199999774,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100161.0,24.2199999887,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100162.0,24.2199999944,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100163.0,24.2199999972,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100164.0,24.2199999986,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100165.0,24.2199999993,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100166.0,24.2199999996,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRC,20100167.0,24.2199999998,12.11,11.635,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
