<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CTD,20100131.0,19.215,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100132.0,28.8225,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100133.0,33.62625,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100134.0,36.028125,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100135.0,37.2290625,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100136.0,37.82953125,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100137.0,38.129765625,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100138.0,38.2798828125,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100139.0,38.3549414063,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100140.0,38.3924707031,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100141.0,38.4112353516,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100142.0,38.4206176758,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100143.0,38.4253088379,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100144.0,38.4276544189,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100145.0,38.4288272095,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100146.0,38.4294136047,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100147.0,38.4297068024,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100148.0,38.4298534012,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100149.0,38.4299267006,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTD,20100150.0,38.4299633503,19.385,19.045,19.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
