<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HCT,20100131.0,5.36,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100132.0,8.04,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100133.0,9.38,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100134.0,10.05,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100135.0,10.385,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100136.0,10.5525,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100137.0,10.63625,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100138.0,10.678125,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100139.0,10.6990625,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100140.0,10.70953125,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100141.0,10.714765625,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100142.0,10.7173828125,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100143.0,10.7186914063,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100144.0,10.7193457031,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100145.0,10.7196728516,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100146.0,10.7198364258,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100147.0,10.7199182129,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100148.0,10.7199591064,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100149.0,10.7199795532,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100150.0,10.7199897766,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100151.0,10.7199948883,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100152.0,10.7199974442,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100153.0,10.7199987221,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100154.0,10.719999361,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100155.0,10.7199996805,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100156.0,10.7199998403,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100157.0,10.7199999201,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100158.0,10.7199999601,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100159.0,10.71999998,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100160.0,10.71999999,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100161.0,10.719999995,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100162.0,10.7199999975,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100163.0,10.7199999988,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100164.0,10.7199999994,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100165.0,10.7199999997,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100166.0,10.7199999998,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100167.0,10.7199999999,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100168.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100169.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100170.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100171.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100172.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100173.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100174.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100175.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100176.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100177.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100178.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100179.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100180.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100181.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100182.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100183.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCT,20100184.0,10.72,5.43,5.155,5.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
