<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
NBP,20100131.0,6.395,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100132.0,9.5925,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100133.0,11.19125,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100134.0,11.990625,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100135.0,12.3903125,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100136.0,12.59015625,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100137.0,12.690078125,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100138.0,12.7400390625,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100139.0,12.7650195312,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100140.0,12.7775097656,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100141.0,12.7837548828,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100142.0,12.7868774414,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100143.0,12.7884387207,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100144.0,12.7892193604,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100145.0,12.7896096802,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100146.0,12.7898048401,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100147.0,12.78990242,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100148.0,12.78995121,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100149.0,12.789975605,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBP,20100150.0,12.7899878025,6.395,6.08,6.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
