<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SHS,20100131.0,8.34,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100132.0,12.51,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100133.0,14.595,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100134.0,15.6375,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100135.0,16.15875,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100136.0,16.419375,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100137.0,16.5496875,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100138.0,16.61484375,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100139.0,16.647421875,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100140.0,16.6637109375,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100141.0,16.6718554687,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100142.0,16.6759277344,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100143.0,16.6779638672,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100144.0,16.6789819336,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100145.0,16.6794909668,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100146.0,16.6797454834,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100147.0,16.6798727417,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100148.0,16.6799363708,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100149.0,16.6799681854,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100150.0,16.6799840927,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100151.0,16.6799920464,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100152.0,16.6799960232,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100153.0,16.6799980116,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHS,20100154.0,16.6799990058,8.45,8.14,8.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
