<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
BMP,20100131.0,9.105,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100132.0,13.6575,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100133.0,15.93375,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100134.0,17.071875,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100135.0,17.6409375,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100136.0,17.92546875,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100137.0,18.067734375,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100138.0,18.1388671875,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100139.0,18.1744335938,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100140.0,18.1922167969,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100141.0,18.2011083984,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100142.0,18.2055541992,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100143.0,18.2077770996,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100144.0,18.2088885498,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100145.0,18.2094442749,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100146.0,18.2097221375,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100147.0,18.2098610687,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100148.0,18.2099305344,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100149.0,18.2099652672,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100150.0,18.2099826336,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100151.0,18.2099913168,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100152.0,18.2099956584,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100153.0,18.2099978292,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100154.0,18.2099989146,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP,20100155.0,18.2099994573,9.555,9.03,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
