<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SFC,20100131.0,10.385,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100132.0,15.5775,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100133.0,18.17375,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100134.0,19.471875,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100135.0,20.1209375,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100136.0,20.44546875,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100137.0,20.607734375,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100138.0,20.6888671875,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100139.0,20.7294335938,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100140.0,20.7497167969,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100141.0,20.7598583984,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100142.0,20.7649291992,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100143.0,20.7674645996,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100144.0,20.7687322998,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100145.0,20.7693661499,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100146.0,20.769683075,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100147.0,20.7698415375,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100148.0,20.7699207687,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100149.0,20.7699603844,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100150.0,20.7699801922,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFC,20100151.0,20.7699900961,10.385,9.905,9.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
