<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CJC,20100131.0,6.98,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100132.0,10.47,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100133.0,12.215,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100134.0,13.0875,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100135.0,13.52375,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100136.0,13.741875,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100137.0,13.8509375,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100138.0,13.90546875,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100139.0,13.932734375,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100140.0,13.9463671875,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100141.0,13.9531835938,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100142.0,13.9565917969,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100143.0,13.9582958984,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100144.0,13.9591479492,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100145.0,13.9595739746,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100146.0,13.9597869873,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJC,20100147.0,13.9598934937,7.155,6.675,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
