<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ASM,20100131.0,4.195,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100132.0,6.2925,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100133.0,7.34125,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100134.0,7.865625,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100135.0,8.1278125,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100136.0,8.25890625,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100137.0,8.324453125,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100138.0,8.3572265625,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100139.0,8.37361328125,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100140.0,8.38180664063,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100141.0,8.38590332031,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100142.0,8.38795166016,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100143.0,8.38897583008,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100144.0,8.38948791504,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100145.0,8.38974395752,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100146.0,8.38987197876,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100147.0,8.38993598938,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100148.0,8.38996799469,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100149.0,8.38998399734,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100150.0,8.38999199867,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100151.0,8.38999599934,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100152.0,8.38999799967,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100153.0,8.38999899983,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100154.0,8.38999949992,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100155.0,8.38999974996,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100156.0,8.38999987498,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100157.0,8.38999993749,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100158.0,8.38999996874,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,20100159.0,8.38999998437,4.215,4.06,4.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
