<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SHI,20100131.0,5.935,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100132.0,8.9025,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100133.0,10.38625,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100134.0,11.128125,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100135.0,11.4990625,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100136.0,11.68453125,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100137.0,11.777265625,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100138.0,11.8236328125,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100139.0,11.8468164062,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100140.0,11.8584082031,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100141.0,11.8642041016,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100142.0,11.8671020508,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100143.0,11.8685510254,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100144.0,11.8692755127,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100145.0,11.8696377563,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100146.0,11.8698188782,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100147.0,11.8699094391,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100148.0,11.8699547195,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100149.0,11.8699773598,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100150.0,11.8699886799,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100151.0,11.8699943399,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100152.0,11.86999717,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100153.0,11.869998585,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100154.0,11.8699992925,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100155.0,11.8699996462,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100156.0,11.8699998231,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100157.0,11.8699999116,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100158.0,11.8699999558,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100159.0,11.8699999779,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100160.0,11.8699999889,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100161.0,11.8699999945,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100162.0,11.8699999972,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100163.0,11.8699999986,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100164.0,11.8699999993,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100165.0,11.8699999997,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100166.0,11.8699999998,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100167.0,11.8699999999,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100168.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100169.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100170.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100171.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100172.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100173.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100174.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100175.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100176.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100177.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100178.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100179.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100180.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100181.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100182.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100183.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100184.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100185.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100186.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100187.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100188.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100189.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100190.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100191.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100192.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100193.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100194.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100195.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100196.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100197.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100198.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100199.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100200.0,11.87,6.045,5.935,6.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100201.0,11.87,12.09,11.87,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100202.0,12.54,12.54,11.74,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100203.0,12.14,12.28,12.1,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100204.0,12.14,12.14,11.69,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100205.0,11.56,11.83,11.56,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100206.0,11.805,6.025,5.715,5.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100207.0,11.9275,6.025,5.715,5.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100208.0,12.05,12.05,11.43,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100209.0,11.92,11.92,11.43,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100210.0,11.91,11.91,11.6,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100211.0,11.25,11.87,11.25,11.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100212.0,11.6,11.91,11.46,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100213.0,11.645,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100214.0,11.6675,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100215.0,11.67875,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100216.0,11.684375,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100217.0,11.6871875,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100218.0,11.68859375,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100219.0,11.689296875,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100220.0,11.6896484375,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100221.0,11.6898242188,5.955,5.8,5.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100222.0,11.69,11.91,11.6,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100223.0,11.69,11.69,11.6,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100224.0,11.65,11.65,11.52,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100225.0,11.65,12.01,11.61,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100226.0,11.65,12.01,11.65,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100227.0,11.67,5.955,5.845,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100228.0,11.68,5.955,5.845,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100229.0,11.685,5.955,5.845,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100230.0,11.6875,5.955,5.845,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100231.0,11.68875,5.955,5.845,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100232.0,11.689375,5.955,5.845,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100233.0,11.6896875,5.955,5.845,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,20100234.0,11.68984375,5.955,5.845,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
